ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,ActivityTypeDisplay,Subject
CNTID_5238,OPID_11380,ProdID_11380,2019-02-06,193,OnlinePurchase,Purchased a product online
CNTID_5238,OPID_11381,ProdID_11381,2019-02-06,155,OnlinePurchase,Purchased a product online
CNTID_5238,OPID_11382,ProdID_11382,2019-02-06,82,OnlinePurchase,Purchased a product online
CNTID_5239,OPID_11383,ProdID_11383,2019-01-24,68,OnlinePurchase,Purchased a product online
CNTID_5240,OPID_11384,ProdID_11384,2017-05-06,155,OnlinePurchase,Purchased a product online
CNTID_5240,OPID_11385,ProdID_11385,2017-06-05,195,OnlinePurchase,Purchased a product online
CNTID_5240,OPID_11386,ProdID_11386,2018-02-24,156,OnlinePurchase,Purchased a product online
CNTID_5240,OPID_11387,ProdID_11387,2019-01-14,81,OnlinePurchase,Purchased a product online
CNTID_5241,OPID_11388,ProdID_11388,2017-10-03,126,OnlinePurchase,Purchased a product online
CNTID_5241,OPID_11389,ProdID_11389,2018-04-29,161,OnlinePurchase,Purchased a product online
CNTID_5242,OPID_11390,ProdID_11390,2017-09-07,109,OnlinePurchase,Purchased a product online
CNTID_5243,OPID_11391,ProdID_11391,2017-10-31,135,OnlinePurchase,Purchased a product online
CNTID_5245,OPID_11392,ProdID_11392,2018-07-22,214,OnlinePurchase,Purchased a product online
CNTID_5245,OPID_11393,ProdID_11393,2018-12-26,177,OnlinePurchase,Purchased a product online
CNTID_5245,OPID_11394,ProdID_11394,2019-01-05,135,OnlinePurchase,Purchased a product online
CNTID_5245,OPID_11395,ProdID_11395,2019-02-01,133,OnlinePurchase,Purchased a product online
CNTID_5246,OPID_11396,ProdID_11396,2018-02-23,152,OnlinePurchase,Purchased a product online
CNTID_5246,OPID_11397,ProdID_11397,2018-04-07,81,OnlinePurchase,Purchased a product online
CNTID_5247,OPID_11398,ProdID_11398,2017-04-11,243,OnlinePurchase,Purchased a product online
CNTID_5247,OPID_11399,ProdID_11399,2017-04-22,101,OnlinePurchase,Purchased a product online
CNTID_5247,OPID_11400,ProdID_11400,2017-05-13,184,OnlinePurchase,Purchased a product online
CNTID_5249,OPID_11401,ProdID_11401,2017-12-13,163,OnlinePurchase,Purchased a product online
CNTID_5250,OPID_11402,ProdID_11402,2017-09-14,145,OnlinePurchase,Purchased a product online
CNTID_5250,OPID_11403,ProdID_11403,2017-09-23,42,OnlinePurchase,Purchased a product online
CNTID_5250,OPID_11404,ProdID_11404,2017-10-28,73,OnlinePurchase,Purchased a product online
CNTID_5250,OPID_11405,ProdID_11405,2018-07-08,216,OnlinePurchase,Purchased a product online
CNTID_5251,OPID_11406,ProdID_11406,2018-09-03,66,OnlinePurchase,Purchased a product online
CNTID_5251,OPID_11407,ProdID_11407,2019-01-20,88,OnlinePurchase,Purchased a product online
CNTID_5251,OPID_11408,ProdID_11408,2019-02-01,44,OnlinePurchase,Purchased a product online
CNTID_5251,OPID_11409,ProdID_11409,2019-02-06,169,OnlinePurchase,Purchased a product online
CNTID_5252,OPID_11410,ProdID_11410,2017-07-03,193,OnlinePurchase,Purchased a product online
CNTID_5252,OPID_11411,ProdID_11411,2018-06-25,97,OnlinePurchase,Purchased a product online
CNTID_5253,OPID_11412,ProdID_11412,2018-01-14,159,OnlinePurchase,Purchased a product online
CNTID_5253,OPID_11413,ProdID_11413,2019-01-17,62,OnlinePurchase,Purchased a product online
CNTID_5253,OPID_11414,ProdID_11414,2019-02-02,117,OnlinePurchase,Purchased a product online
CNTID_5253,OPID_11415,ProdID_11415,2019-02-02,214,OnlinePurchase,Purchased a product online
CNTID_5253,OPID_11416,ProdID_11416,2019-02-05,237,OnlinePurchase,Purchased a product online
CNTID_5254,OPID_11417,ProdID_11417,2017-07-29,218,OnlinePurchase,Purchased a product online
CNTID_5256,OPID_11418,ProdID_11418,2017-12-25,102,OnlinePurchase,Purchased a product online
CNTID_5256,OPID_11419,ProdID_11419,2018-01-30,145,OnlinePurchase,Purchased a product online
CNTID_5256,OPID_11420,ProdID_11420,2018-12-16,39,OnlinePurchase,Purchased a product online
CNTID_5256,OPID_11421,ProdID_11421,2019-01-18,179,OnlinePurchase,Purchased a product online
CNTID_5256,OPID_11422,ProdID_11422,2019-02-02,190,OnlinePurchase,Purchased a product online
CNTID_5257,OPID_11423,ProdID_11423,2018-12-12,98,OnlinePurchase,Purchased a product online
CNTID_5258,OPID_11424,ProdID_11424,2017-01-06,59,OnlinePurchase,Purchased a product online
CNTID_5258,OPID_11425,ProdID_11425,2018-10-05,33,OnlinePurchase,Purchased a product online
CNTID_5258,OPID_11426,ProdID_11426,2018-12-20,128,OnlinePurchase,Purchased a product online
CNTID_5258,OPID_11427,ProdID_11427,2019-01-23,167,OnlinePurchase,Purchased a product online
CNTID_5259,OPID_11428,ProdID_11428,2018-11-14,228,OnlinePurchase,Purchased a product online
CNTID_5261,OPID_11429,ProdID_11429,2018-05-05,206,OnlinePurchase,Purchased a product online
CNTID_5261,OPID_11430,ProdID_11430,2018-07-26,73,OnlinePurchase,Purchased a product online
CNTID_5261,OPID_11431,ProdID_11431,2018-11-25,67,OnlinePurchase,Purchased a product online
CNTID_5261,OPID_11432,ProdID_11432,2019-01-09,57,OnlinePurchase,Purchased a product online
CNTID_5261,OPID_11433,ProdID_11433,2019-01-27,166,OnlinePurchase,Purchased a product online
CNTID_5263,OPID_11434,ProdID_11434,2018-11-20,86,OnlinePurchase,Purchased a product online
CNTID_5263,OPID_11435,ProdID_11435,2019-01-04,80,OnlinePurchase,Purchased a product online
CNTID_5263,OPID_11436,ProdID_11436,2019-02-02,124,OnlinePurchase,Purchased a product online
CNTID_5263,OPID_11437,ProdID_11437,2019-02-02,34,OnlinePurchase,Purchased a product online
CNTID_5264,OPID_11438,ProdID_11438,2017-05-02,156,OnlinePurchase,Purchased a product online
CNTID_5266,OPID_11439,ProdID_11439,2017-03-30,203,OnlinePurchase,Purchased a product online
CNTID_5266,OPID_11440,ProdID_11440,2018-06-07,176,OnlinePurchase,Purchased a product online
CNTID_5266,OPID_11441,ProdID_11441,2018-08-08,230,OnlinePurchase,Purchased a product online
CNTID_5266,OPID_11442,ProdID_11442,2018-11-08,213,OnlinePurchase,Purchased a product online
CNTID_5268,OPID_11443,ProdID_11443,2018-11-26,198,OnlinePurchase,Purchased a product online
CNTID_5268,OPID_11444,ProdID_11444,2019-01-22,142,OnlinePurchase,Purchased a product online
CNTID_5268,OPID_11445,ProdID_11445,2019-01-23,186,OnlinePurchase,Purchased a product online
CNTID_5269,OPID_11446,ProdID_11446,2017-08-04,89,OnlinePurchase,Purchased a product online
CNTID_5269,OPID_11447,ProdID_11447,2018-04-06,182,OnlinePurchase,Purchased a product online
CNTID_5269,OPID_11448,ProdID_11448,2018-10-09,34,OnlinePurchase,Purchased a product online
CNTID_5269,OPID_11449,ProdID_11449,2018-12-08,89,OnlinePurchase,Purchased a product online
CNTID_5271,OPID_11450,ProdID_11450,2018-12-24,213,OnlinePurchase,Purchased a product online
CNTID_5271,OPID_11451,ProdID_11451,2019-01-08,149,OnlinePurchase,Purchased a product online
CNTID_5271,OPID_11452,ProdID_11452,2019-01-11,227,OnlinePurchase,Purchased a product online
CNTID_5272,OPID_11453,ProdID_11453,2017-05-10,218,OnlinePurchase,Purchased a product online
CNTID_5273,OPID_11454,ProdID_11454,2017-02-21,117,OnlinePurchase,Purchased a product online
CNTID_5273,OPID_11455,ProdID_11455,2018-11-25,175,OnlinePurchase,Purchased a product online
CNTID_5273,OPID_11456,ProdID_11456,2019-01-01,60,OnlinePurchase,Purchased a product online
CNTID_5274,OPID_11457,ProdID_11457,2018-02-06,65,OnlinePurchase,Purchased a product online
CNTID_5274,OPID_11458,ProdID_11458,2018-10-19,138,OnlinePurchase,Purchased a product online
CNTID_5274,OPID_11459,ProdID_11459,2018-11-22,108,OnlinePurchase,Purchased a product online
CNTID_5274,OPID_11460,ProdID_11460,2019-01-25,221,OnlinePurchase,Purchased a product online
CNTID_5275,OPID_11461,ProdID_11461,2018-08-19,107,OnlinePurchase,Purchased a product online
CNTID_5275,OPID_11462,ProdID_11462,2018-11-08,199,OnlinePurchase,Purchased a product online
CNTID_5275,OPID_11463,ProdID_11463,2018-11-15,131,OnlinePurchase,Purchased a product online
CNTID_5275,OPID_11464,ProdID_11464,2018-12-23,100,OnlinePurchase,Purchased a product online
CNTID_5276,OPID_11465,ProdID_11465,2018-09-16,56,OnlinePurchase,Purchased a product online
CNTID_5276,OPID_11466,ProdID_11466,2018-12-28,50,OnlinePurchase,Purchased a product online
CNTID_5276,OPID_11467,ProdID_11467,2019-02-06,182,OnlinePurchase,Purchased a product online
CNTID_5276,OPID_11468,ProdID_11468,2019-02-06,184,OnlinePurchase,Purchased a product online
CNTID_5277,OPID_11469,ProdID_11469,2018-10-03,246,OnlinePurchase,Purchased a product online
CNTID_5278,OPID_11470,ProdID_11470,2018-11-13,214,OnlinePurchase,Purchased a product online
CNTID_5278,OPID_11471,ProdID_11471,2018-12-28,197,OnlinePurchase,Purchased a product online
CNTID_5278,OPID_11472,ProdID_11472,2019-01-11,211,OnlinePurchase,Purchased a product online
CNTID_5280,OPID_11473,ProdID_11473,2017-02-21,125,OnlinePurchase,Purchased a product online
CNTID_5281,OPID_11474,ProdID_11474,2018-08-20,208,OnlinePurchase,Purchased a product online
CNTID_5281,OPID_11475,ProdID_11475,2018-11-17,223,OnlinePurchase,Purchased a product online
CNTID_5281,OPID_11476,ProdID_11476,2018-11-29,79,OnlinePurchase,Purchased a product online
CNTID_5281,OPID_11477,ProdID_11477,2018-12-14,201,OnlinePurchase,Purchased a product online
CNTID_5282,OPID_11478,ProdID_11478,2017-07-31,34,OnlinePurchase,Purchased a product online
CNTID_5282,OPID_11479,ProdID_11479,2017-09-04,126,OnlinePurchase,Purchased a product online
CNTID_5282,OPID_11480,ProdID_11480,2018-03-03,51,OnlinePurchase,Purchased a product online
CNTID_5282,OPID_11481,ProdID_11481,2018-08-28,32,OnlinePurchase,Purchased a product online
CNTID_5282,OPID_11482,ProdID_11482,2018-10-14,56,OnlinePurchase,Purchased a product online
CNTID_5283,OPID_11483,ProdID_11483,2018-05-23,144,OnlinePurchase,Purchased a product online
CNTID_5283,OPID_11484,ProdID_11484,2018-09-22,219,OnlinePurchase,Purchased a product online
CNTID_5283,OPID_11485,ProdID_11485,2018-12-27,205,OnlinePurchase,Purchased a product online
CNTID_5284,OPID_11486,ProdID_11486,2018-08-11,183,OnlinePurchase,Purchased a product online
CNTID_5284,OPID_11487,ProdID_11487,2018-09-11,110,OnlinePurchase,Purchased a product online
CNTID_5286,OPID_11488,ProdID_11488,2018-12-02,149,OnlinePurchase,Purchased a product online
CNTID_5286,OPID_11489,ProdID_11489,2019-01-31,242,OnlinePurchase,Purchased a product online
CNTID_5286,OPID_11490,ProdID_11490,2019-02-01,62,OnlinePurchase,Purchased a product online
CNTID_5286,OPID_11491,ProdID_11491,2019-02-05,114,OnlinePurchase,Purchased a product online
CNTID_5287,OPID_11492,ProdID_11492,2017-02-01,42,OnlinePurchase,Purchased a product online
CNTID_5287,OPID_11493,ProdID_11493,2018-10-08,245,OnlinePurchase,Purchased a product online
CNTID_5287,OPID_11494,ProdID_11494,2018-11-16,244,OnlinePurchase,Purchased a product online
CNTID_5288,OPID_11495,ProdID_11495,2018-03-27,200,OnlinePurchase,Purchased a product online
CNTID_5288,OPID_11496,ProdID_11496,2019-01-29,198,OnlinePurchase,Purchased a product online
CNTID_5288,OPID_11497,ProdID_11497,2019-02-04,210,OnlinePurchase,Purchased a product online
CNTID_5288,OPID_11498,ProdID_11498,2019-02-05,215,OnlinePurchase,Purchased a product online
CNTID_5289,OPID_11499,ProdID_11499,2018-01-28,184,OnlinePurchase,Purchased a product online
CNTID_5289,OPID_11500,ProdID_11500,2018-05-29,206,OnlinePurchase,Purchased a product online
CNTID_5290,OPID_11501,ProdID_11501,2017-09-29,227,OnlinePurchase,Purchased a product online
CNTID_5290,OPID_11502,ProdID_11502,2018-02-17,148,OnlinePurchase,Purchased a product online
CNTID_5290,OPID_11503,ProdID_11503,2018-05-19,230,OnlinePurchase,Purchased a product online
CNTID_5290,OPID_11504,ProdID_11504,2018-07-29,121,OnlinePurchase,Purchased a product online
CNTID_5290,OPID_11505,ProdID_11505,2019-01-25,235,OnlinePurchase,Purchased a product online
CNTID_5291,OPID_11506,ProdID_11506,2017-04-19,195,OnlinePurchase,Purchased a product online
CNTID_5291,OPID_11507,ProdID_11507,2017-09-30,237,OnlinePurchase,Purchased a product online
CNTID_5291,OPID_11508,ProdID_11508,2018-12-10,196,OnlinePurchase,Purchased a product online
CNTID_5291,OPID_11509,ProdID_11509,2018-12-14,246,OnlinePurchase,Purchased a product online
CNTID_5292,OPID_11510,ProdID_11510,2018-01-22,204,OnlinePurchase,Purchased a product online
CNTID_5293,OPID_11511,ProdID_11511,2017-04-16,217,OnlinePurchase,Purchased a product online
CNTID_5293,OPID_11512,ProdID_11512,2018-10-25,201,OnlinePurchase,Purchased a product online
CNTID_5294,OPID_11513,ProdID_11513,2018-08-24,124,OnlinePurchase,Purchased a product online
CNTID_5294,OPID_11514,ProdID_11514,2018-10-20,235,OnlinePurchase,Purchased a product online
CNTID_5294,OPID_11515,ProdID_11515,2019-01-09,189,OnlinePurchase,Purchased a product online
CNTID_5294,OPID_11516,ProdID_11516,2019-01-29,250,OnlinePurchase,Purchased a product online
CNTID_5295,OPID_11517,ProdID_11517,2018-07-21,250,OnlinePurchase,Purchased a product online
CNTID_5296,OPID_11518,ProdID_11518,2017-03-25,232,OnlinePurchase,Purchased a product online
CNTID_5296,OPID_11519,ProdID_11519,2018-09-18,52,OnlinePurchase,Purchased a product online
CNTID_5296,OPID_11520,ProdID_11520,2018-10-05,170,OnlinePurchase,Purchased a product online
CNTID_5297,OPID_11521,ProdID_11521,2017-11-26,112,OnlinePurchase,Purchased a product online
CNTID_5297,OPID_11522,ProdID_11522,2018-03-20,162,OnlinePurchase,Purchased a product online
CNTID_5297,OPID_11523,ProdID_11523,2018-10-16,65,OnlinePurchase,Purchased a product online
CNTID_5297,OPID_11524,ProdID_11524,2018-11-22,137,OnlinePurchase,Purchased a product online
CNTID_5297,OPID_11525,ProdID_11525,2018-12-19,205,OnlinePurchase,Purchased a product online
CNTID_5298,OPID_11526,ProdID_11526,2017-12-20,30,OnlinePurchase,Purchased a product online
CNTID_5298,OPID_11527,ProdID_11527,2018-12-13,106,OnlinePurchase,Purchased a product online
CNTID_5299,OPID_11528,ProdID_11528,2018-08-03,155,OnlinePurchase,Purchased a product online
CNTID_5300,OPID_11529,ProdID_11529,2018-05-18,190,OnlinePurchase,Purchased a product online
CNTID_5302,OPID_11530,ProdID_11530,2018-10-06,119,OnlinePurchase,Purchased a product online
CNTID_5303,OPID_11531,ProdID_11531,2017-08-05,175,OnlinePurchase,Purchased a product online
CNTID_5303,OPID_11532,ProdID_11532,2018-10-10,213,OnlinePurchase,Purchased a product online
CNTID_5303,OPID_11533,ProdID_11533,2019-02-01,221,OnlinePurchase,Purchased a product online
CNTID_5303,OPID_11534,ProdID_11534,2019-02-02,188,OnlinePurchase,Purchased a product online
CNTID_5304,OPID_11535,ProdID_11535,2018-11-27,222,OnlinePurchase,Purchased a product online
CNTID_5304,OPID_11536,ProdID_11536,2019-01-14,197,OnlinePurchase,Purchased a product online
CNTID_5304,OPID_11537,ProdID_11537,2019-01-24,46,OnlinePurchase,Purchased a product online
CNTID_5304,OPID_11538,ProdID_11538,2019-01-24,196,OnlinePurchase,Purchased a product online
CNTID_5305,OPID_11539,ProdID_11539,2017-10-27,39,OnlinePurchase,Purchased a product online
CNTID_5305,OPID_11540,ProdID_11540,2018-01-18,230,OnlinePurchase,Purchased a product online
CNTID_5305,OPID_11541,ProdID_11541,2018-05-04,171,OnlinePurchase,Purchased a product online
CNTID_5305,OPID_11542,ProdID_11542,2018-07-22,165,OnlinePurchase,Purchased a product online
CNTID_5306,OPID_11543,ProdID_11543,2018-05-12,91,OnlinePurchase,Purchased a product online
CNTID_5307,OPID_11544,ProdID_11544,2019-01-04,40,OnlinePurchase,Purchased a product online
CNTID_5307,OPID_11545,ProdID_11545,2019-01-20,231,OnlinePurchase,Purchased a product online
CNTID_5307,OPID_11546,ProdID_11546,2019-01-27,69,OnlinePurchase,Purchased a product online
CNTID_5307,OPID_11547,ProdID_11547,2019-02-06,205,OnlinePurchase,Purchased a product online
CNTID_5307,OPID_11548,ProdID_11548,2019-02-06,189,OnlinePurchase,Purchased a product online
CNTID_5308,OPID_11549,ProdID_11549,2017-11-04,121,OnlinePurchase,Purchased a product online
CNTID_5308,OPID_11550,ProdID_11550,2018-11-07,137,OnlinePurchase,Purchased a product online
CNTID_5309,OPID_11551,ProdID_11551,2018-11-28,92,OnlinePurchase,Purchased a product online
CNTID_5309,OPID_11552,ProdID_11552,2018-12-02,243,OnlinePurchase,Purchased a product online
CNTID_5309,OPID_11553,ProdID_11553,2019-01-15,246,OnlinePurchase,Purchased a product online
CNTID_5310,OPID_11554,ProdID_11554,2018-07-09,222,OnlinePurchase,Purchased a product online
CNTID_5310,OPID_11555,ProdID_11555,2019-01-10,92,OnlinePurchase,Purchased a product online
CNTID_5310,OPID_11556,ProdID_11556,2019-01-17,229,OnlinePurchase,Purchased a product online
CNTID_5310,OPID_11557,ProdID_11557,2019-02-03,238,OnlinePurchase,Purchased a product online
CNTID_5311,OPID_11558,ProdID_11558,2018-02-19,145,OnlinePurchase,Purchased a product online
CNTID_5312,OPID_11559,ProdID_11559,2018-10-04,50,OnlinePurchase,Purchased a product online
CNTID_5312,OPID_11560,ProdID_11560,2018-11-01,153,OnlinePurchase,Purchased a product online
CNTID_5312,OPID_11561,ProdID_11561,2019-02-04,98,OnlinePurchase,Purchased a product online
CNTID_5312,OPID_11562,ProdID_11562,2019-02-04,243,OnlinePurchase,Purchased a product online
CNTID_5312,OPID_11563,ProdID_11563,2019-02-06,170,OnlinePurchase,Purchased a product online
CNTID_5314,OPID_11564,ProdID_11564,2017-07-28,194,OnlinePurchase,Purchased a product online
CNTID_5314,OPID_11565,ProdID_11565,2018-03-04,227,OnlinePurchase,Purchased a product online
CNTID_5315,OPID_11566,ProdID_11566,2018-04-23,89,OnlinePurchase,Purchased a product online
CNTID_5316,OPID_11567,ProdID_11567,2018-04-10,250,OnlinePurchase,Purchased a product online
CNTID_5316,OPID_11568,ProdID_11568,2018-08-15,137,OnlinePurchase,Purchased a product online
CNTID_5316,OPID_11569,ProdID_11569,2018-10-16,232,OnlinePurchase,Purchased a product online
CNTID_5316,OPID_11570,ProdID_11570,2018-10-22,168,OnlinePurchase,Purchased a product online
CNTID_5316,OPID_11571,ProdID_11571,2019-01-15,83,OnlinePurchase,Purchased a product online
CNTID_5319,OPID_11572,ProdID_11572,2017-04-11,145,OnlinePurchase,Purchased a product online
CNTID_5319,OPID_11573,ProdID_11573,2018-09-30,200,OnlinePurchase,Purchased a product online
CNTID_5319,OPID_11574,ProdID_11574,2019-01-28,174,OnlinePurchase,Purchased a product online
CNTID_5320,OPID_11575,ProdID_11575,2018-05-07,64,OnlinePurchase,Purchased a product online
CNTID_5321,OPID_11576,ProdID_11576,2017-01-14,66,OnlinePurchase,Purchased a product online
CNTID_5321,OPID_11577,ProdID_11577,2019-01-10,140,OnlinePurchase,Purchased a product online
CNTID_5321,OPID_11578,ProdID_11578,2019-01-25,185,OnlinePurchase,Purchased a product online
CNTID_5322,OPID_11579,ProdID_11579,2017-03-21,181,OnlinePurchase,Purchased a product online
CNTID_5322,OPID_11580,ProdID_11580,2017-06-14,174,OnlinePurchase,Purchased a product online
CNTID_5322,OPID_11581,ProdID_11581,2017-07-21,52,OnlinePurchase,Purchased a product online
CNTID_5322,OPID_11582,ProdID_11582,2017-12-22,83,OnlinePurchase,Purchased a product online
CNTID_5323,OPID_11583,ProdID_11583,2017-09-13,160,OnlinePurchase,Purchased a product online
CNTID_5323,OPID_11584,ProdID_11584,2018-12-21,94,OnlinePurchase,Purchased a product online
CNTID_5324,OPID_11585,ProdID_11585,2018-12-29,65,OnlinePurchase,Purchased a product online
CNTID_5324,OPID_11586,ProdID_11586,2019-01-26,38,OnlinePurchase,Purchased a product online
CNTID_5324,OPID_11587,ProdID_11587,2019-01-27,81,OnlinePurchase,Purchased a product online
CNTID_5324,OPID_11588,ProdID_11588,2019-02-06,200,OnlinePurchase,Purchased a product online
CNTID_5324,OPID_11589,ProdID_11589,2019-02-06,158,OnlinePurchase,Purchased a product online
CNTID_5325,OPID_11590,ProdID_11590,2018-05-19,182,OnlinePurchase,Purchased a product online
CNTID_5325,OPID_11591,ProdID_11591,2018-12-09,152,OnlinePurchase,Purchased a product online
CNTID_5325,OPID_11592,ProdID_11592,2019-02-04,34,OnlinePurchase,Purchased a product online
CNTID_5325,OPID_11593,ProdID_11593,2019-02-04,201,OnlinePurchase,Purchased a product online
CNTID_5327,OPID_11594,ProdID_11594,2018-10-21,153,OnlinePurchase,Purchased a product online
CNTID_5327,OPID_11595,ProdID_11595,2019-02-04,178,OnlinePurchase,Purchased a product online
CNTID_5327,OPID_11596,ProdID_11596,2019-02-06,71,OnlinePurchase,Purchased a product online
CNTID_5327,OPID_11597,ProdID_11597,2019-02-06,249,OnlinePurchase,Purchased a product online
CNTID_5328,OPID_11598,ProdID_11598,2017-08-05,173,OnlinePurchase,Purchased a product online
CNTID_5328,OPID_11599,ProdID_11599,2019-01-17,118,OnlinePurchase,Purchased a product online
CNTID_5328,OPID_11600,ProdID_11600,2019-02-05,128,OnlinePurchase,Purchased a product online
CNTID_5329,OPID_11601,ProdID_11601,2017-10-18,50,OnlinePurchase,Purchased a product online
CNTID_5329,OPID_11602,ProdID_11602,2018-04-22,75,OnlinePurchase,Purchased a product online
CNTID_5329,OPID_11603,ProdID_11603,2018-08-24,70,OnlinePurchase,Purchased a product online
CNTID_5329,OPID_11604,ProdID_11604,2018-10-20,218,OnlinePurchase,Purchased a product online
CNTID_5330,OPID_11605,ProdID_11605,2017-07-25,60,OnlinePurchase,Purchased a product online
CNTID_5330,OPID_11606,ProdID_11606,2017-08-11,102,OnlinePurchase,Purchased a product online
CNTID_5330,OPID_11607,ProdID_11607,2018-02-08,248,OnlinePurchase,Purchased a product online
CNTID_5330,OPID_11608,ProdID_11608,2018-05-26,167,OnlinePurchase,Purchased a product online
CNTID_5331,OPID_11609,ProdID_11609,2017-03-29,109,OnlinePurchase,Purchased a product online
CNTID_5331,OPID_11610,ProdID_11610,2018-02-21,213,OnlinePurchase,Purchased a product online
CNTID_5332,OPID_11611,ProdID_11611,2017-12-21,223,OnlinePurchase,Purchased a product online
CNTID_5332,OPID_11612,ProdID_11612,2018-11-07,121,OnlinePurchase,Purchased a product online
CNTID_5332,OPID_11613,ProdID_11613,2018-12-25,71,OnlinePurchase,Purchased a product online
CNTID_5332,OPID_11614,ProdID_11614,2019-01-15,110,OnlinePurchase,Purchased a product online
CNTID_5333,OPID_11615,ProdID_11615,2017-04-04,122,OnlinePurchase,Purchased a product online
CNTID_5333,OPID_11616,ProdID_11616,2019-01-17,37,OnlinePurchase,Purchased a product online
CNTID_5333,OPID_11617,ProdID_11617,2019-02-03,117,OnlinePurchase,Purchased a product online
CNTID_5334,OPID_11618,ProdID_11618,2019-01-23,162,OnlinePurchase,Purchased a product online
CNTID_5335,OPID_11619,ProdID_11619,2018-06-15,210,OnlinePurchase,Purchased a product online
CNTID_5335,OPID_11620,ProdID_11620,2019-01-30,178,OnlinePurchase,Purchased a product online
CNTID_5336,OPID_11621,ProdID_11621,2017-12-08,136,OnlinePurchase,Purchased a product online
CNTID_5336,OPID_11622,ProdID_11622,2018-10-22,31,OnlinePurchase,Purchased a product online
CNTID_5336,OPID_11623,ProdID_11623,2018-12-17,74,OnlinePurchase,Purchased a product online
CNTID_5337,OPID_11624,ProdID_11624,2018-03-01,156,OnlinePurchase,Purchased a product online
CNTID_5337,OPID_11625,ProdID_11625,2018-11-29,212,OnlinePurchase,Purchased a product online
CNTID_5337,OPID_11626,ProdID_11626,2018-12-19,188,OnlinePurchase,Purchased a product online
CNTID_5337,OPID_11627,ProdID_11627,2018-12-30,239,OnlinePurchase,Purchased a product online
CNTID_5338,OPID_11628,ProdID_11628,2018-03-16,78,OnlinePurchase,Purchased a product online
CNTID_5338,OPID_11629,ProdID_11629,2018-08-18,40,OnlinePurchase,Purchased a product online
CNTID_5339,OPID_11630,ProdID_11630,2019-01-29,79,OnlinePurchase,Purchased a product online
CNTID_5339,OPID_11631,ProdID_11631,2019-02-06,189,OnlinePurchase,Purchased a product online
CNTID_5340,OPID_11632,ProdID_11632,2018-08-30,50,OnlinePurchase,Purchased a product online
CNTID_5340,OPID_11633,ProdID_11633,2018-12-16,193,OnlinePurchase,Purchased a product online
CNTID_5341,OPID_11634,ProdID_11634,2017-09-05,186,OnlinePurchase,Purchased a product online
CNTID_5341,OPID_11635,ProdID_11635,2019-01-31,180,OnlinePurchase,Purchased a product online
CNTID_5341,OPID_11636,ProdID_11636,2019-02-05,226,OnlinePurchase,Purchased a product online
CNTID_5341,OPID_11637,ProdID_11637,2019-02-05,115,OnlinePurchase,Purchased a product online
CNTID_5342,OPID_11638,ProdID_11638,2018-05-25,138,OnlinePurchase,Purchased a product online
CNTID_5342,OPID_11639,ProdID_11639,2018-06-25,235,OnlinePurchase,Purchased a product online
CNTID_5342,OPID_11640,ProdID_11640,2018-10-18,150,OnlinePurchase,Purchased a product online
CNTID_5342,OPID_11641,ProdID_11641,2018-12-28,163,OnlinePurchase,Purchased a product online
CNTID_5342,OPID_11642,ProdID_11642,2018-12-30,79,OnlinePurchase,Purchased a product online
CNTID_5343,OPID_11643,ProdID_11643,2018-07-21,238,OnlinePurchase,Purchased a product online
CNTID_5344,OPID_11644,ProdID_11644,2018-01-07,114,OnlinePurchase,Purchased a product online
CNTID_5344,OPID_11645,ProdID_11645,2018-11-03,54,OnlinePurchase,Purchased a product online
CNTID_5344,OPID_11646,ProdID_11646,2019-01-09,58,OnlinePurchase,Purchased a product online
CNTID_5344,OPID_11647,ProdID_11647,2019-01-18,204,OnlinePurchase,Purchased a product online
CNTID_5346,OPID_11648,ProdID_11648,2018-05-18,123,OnlinePurchase,Purchased a product online
CNTID_5350,OPID_11649,ProdID_11649,2017-04-28,203,OnlinePurchase,Purchased a product online
CNTID_5350,OPID_11650,ProdID_11650,2019-01-19,181,OnlinePurchase,Purchased a product online
CNTID_5352,OPID_11651,ProdID_11651,2017-12-21,171,OnlinePurchase,Purchased a product online
CNTID_5352,OPID_11652,ProdID_11652,2018-12-19,133,OnlinePurchase,Purchased a product online
CNTID_5352,OPID_11653,ProdID_11653,2019-01-06,104,OnlinePurchase,Purchased a product online
CNTID_5353,OPID_11654,ProdID_11654,2018-10-10,245,OnlinePurchase,Purchased a product online
CNTID_5353,OPID_11655,ProdID_11655,2019-01-13,206,OnlinePurchase,Purchased a product online
CNTID_5353,OPID_11656,ProdID_11656,2019-01-14,71,OnlinePurchase,Purchased a product online
CNTID_5353,OPID_11657,ProdID_11657,2019-02-05,223,OnlinePurchase,Purchased a product online
CNTID_5353,OPID_11658,ProdID_11658,2019-02-06,143,OnlinePurchase,Purchased a product online
CNTID_5355,OPID_11659,ProdID_11659,2018-09-30,66,OnlinePurchase,Purchased a product online
CNTID_5357,OPID_11660,ProdID_11660,2018-05-29,210,OnlinePurchase,Purchased a product online
CNTID_5357,OPID_11661,ProdID_11661,2018-12-27,231,OnlinePurchase,Purchased a product online
CNTID_5357,OPID_11662,ProdID_11662,2019-01-14,68,OnlinePurchase,Purchased a product online
CNTID_5359,OPID_11663,ProdID_11663,2018-01-10,56,OnlinePurchase,Purchased a product online
